result
-5.941459066141726
-0.5092082897752804
0.999331005897512
2.0192221420759227
-6.954980158884568
-4.618724702310099
-4.975920307974197
2.3440448520846813
-4.820759510069195
-2.0693261153130837
1.348995503346747
1.468185984900395
-5.616923006698389
-0.04724374239158797
1.9659416483650514
3.3575698938546776
-6.458536391813691
0.32132037595895885
-4.5895545829188675
2.905794877737568
2.229506323997443
-5.204081000256638
-3.983942850312093
-2.7734981192038837
0.3999822035226776
1.9778038693741318
-6.1885505076495075
-3.657712623444702
0.1055440245539551
-0.32662212224194687
2.5878594175979788
-0.7128642988772148
-1.3941261999362868
-0.4869359062019593
-2.770517773522174
0.23140940864848533
1.2348919271531136
-2.870105999137542
-4.3537502347082
-5.518125887925625
2.2093260705196784
2.0503266897786143
-0.9942248927982412
-1.9909359067934873
-5.837740443353852
0.8952571776663071
-1.8894813634282799
3.0344510345311186
-4.848972279212536
-0.06458289352987354
-5.437196516228105
-4.693988984693773
-4.654921969714302
-0.8454019179056801
-0.873237301688983
-5.700652908807911
0.6570901221670533
3.552806875568779
2.962033731348884
-0.5308342801715902
-0.5741668414921368
-1.407659786560566
-1.812020380300074
-4.512832140154933
-3.0460134886409116
-1.9296464928231207
3.327588336066889
-5.437196516228105
-2.548708679493721
0.7309193761350451
3.2276421872711576
1.8162414559184283
-1.2296645788796343
-4.260735634736127
0.6109537290300114
-4.622258551779709
0.2566496965554343
-0.752947562349604
0.5499359196772818
-5.09213986252154
0.7678614066282411
-2.955418977209182
-2.3616560927463266
2.3278076291146665
-0.07227885036749762
-2.3356667524467376
-6.491765691262211
1.0266404360200165
-2.9982910276538806
2.3852147712060523
-1.6953882937027294
-4.89450110052094
3.1701719423422103
-0.22678606704634385
-1.7266028875078971
-6.693975897824345
-4.043806507876168
-1.570567344653327
0.5499359196772818
-5.370482033018311
0.3719139182149053
-5.016538607852132
-5.813124257545917
-2.5506156020746285
-3.4500378162949685
-3.5750278775307036
1.282625870424833
-1.8195863190903856
-6.4334453107687155
-6.283419312248947
-4.704524518842301
-0.36845101795877394
0.9975449910447434
-6.997640248310132
-0.4262630881214039
-4.9098167392983445
0.39978829413841027
-6.472136736391893
-3.379725951215647
-0.7151036228286273
-1.5991280050637784
-6.248705546615922
-5.340741163448022
-2.011039812158115
-3.2196594701177745
-3.2591241997153544
3.602831464307154
-3.040604855445932
-0.49681122304156183
3.1027463522192873
1.0245680451807462
-5.981509006368782
-5.353424523905892
3.276608333640212
0.8638062873694728
-2.1400243818216413
0.8076244209049668
-1.5690712646601896
-0.5640711944866486
-2.732701552633403
2.3475033307608544
-5.702456460262241
2.656915071622707
2.621646082870962
-1.6916520633063759
-2.555805310088079
-2.551302458500885
0.25958254670976694
4.414170850372417
-2.920847538338849
-4.9009345823665065
-1.7389015414648723
-2.50274461307747
-4.472432626173715
2.5096448188564677
-5.700652908807911
-3.4464542471701414
-4.651041296019375
-2.6329676854406854
-0.10314289336545844
-2.172534377330677
-0.4524725335878292
-1.6541703490572925
-2.3228043968974634
2.4632448787868677
0.4339753894361695
1.6180347933913495
0.8670278668078473
-5.977397545114655
-2.2203525014160244
2.0889014872406317
0.839773617665741
-3.2600550538182067
0.7370808430730617
-2.3643987641193607
1.4824343358182883
-1.1704819329315372
-0.12582870908241012
1.348798611839571
1.591935166823858
