,result
484,0.16559103244316337
485,0.7766152579831201
486,0.9409043664855412
487,0.9663561839061826
488,0.2545967815490329
489,0.24463946344166346
490,0.41828592754217475
491,0.41431019174944417
492,0.34525143522992985
493,0.2009978602779338
494,0.9146113432698848
495,0.32120750180770047
496,0.2583501805581389
497,0.3051689686398552
498,0.24586011399117472
499,0.8748792431025267
500,0.9606536290947991
501,0.20314181693707484
502,0.41529277410905074
503,0.5034276112252878
504,0.5259028206758039
505,0.47235150987544755
506,0.4006756523800785
507,0.11302649784025533
508,0.9506435871359515
509,0.9078966193942666
510,0.8443926439094661
511,0.6344493123318313
512,0.5309244690663155
513,0.19662048121987824
514,0.18771231104842398
515,0.28844150407470703
516,0.222962404968466
517,0.1712464440439435
518,0.474857574476819
519,0.9294988190457656
520,0.14290098691425052
521,0.10066168470305514
522,0.11911027390326956
523,0.9668704987192676
524,0.7262185586309786
525,0.0895224572739534
526,0.9445172397566615
527,0.6871823216878412
528,0.7276616962066411
529,0.16686730867283794
530,0.2765040601961583
531,0.16803772099141592
532,0.413042088264284
533,0.12605144362348175
534,0.9373733085974263
535,0.9574139639705547
536,0.7780992193105887
537,0.12054067859325786
538,0.2870523926998526
539,0.6343076723128253
540,0.8000391457933951
541,0.9387904920341759
542,0.6870374278182663
543,0.7954574136092665
544,0.2510122406744753
545,0.1564872377049507
546,0.19982450138036012
547,0.2008762979043057
548,0.19935198385104835
549,0.9165340394930812
550,0.6754349284503057
551,0.13815231036799921
552,0.1545852648835961
553,0.42707900800348503
554,0.1033894597407944
555,0.507687315069438
556,0.2984217258706374
557,0.9668704987192676
558,0.18675264035305134
559,0.12526014846875394
560,0.6581116467426241
561,0.9389723749878534
562,0.3377056383223271
563,0.12413706380490326
564,0.9298875095306678
565,0.628391963237692
566,0.13905237833307948
567,0.236888222361122
568,0.9544039311759529
569,0.6797922969916866
570,0.21323188186106615
571,0.1239653267405867
572,0.2426868147521475
573,0.7151241654355994
574,0.3867708979541737
575,0.9326219085867232
576,0.9632367854597048
577,0.27972923746241224
578,0.23806114856767968
579,0.3137585420553216
580,0.19154842107034895
581,0.2924559081775213
582,0.8725746368017829
583,0.8584653973154915
584,0.2575854655000495
585,0.2751773640638437
586,0.8322710542620463
587,0.14843214827564616
588,0.8862142759665885
589,0.47391402197471905
590,0.8416981304939954
591,0.9672917495885069
592,0.9379148486426229
593,0.7631848463527965
594,0.18649257032626626
595,0.6208288520655776
596,0.7511897380622499
597,0.09082706951596746
598,0.9386346059561448
599,0.2089838250505467
600,0.9663561839061826
601,0.29723307558053347
602,0.33604873575846733
603,0.9558171510473393
604,0.298955943539253
605,0.1365244245887591
606,0.9501673656364709
607,0.9305986091673569
608,0.29870124651055685
609,0.15636180916629364
610,0.14304003480869928
611,0.8435080105882249
612,0.19074113049000507
613,0.42918229192079266
614,0.7091556469744859
615,0.8383276437912419
616,0.7226136748585655
617,0.14290190181841556
618,0.9618711432608898
619,0.9668704987192676
620,0.1356037046725428
621,0.7519331657835143
622,0.9668704987192676
623,0.6250952582478577
624,0.6761472151465217
625,0.8108137859025792
626,0.9259679152158232
627,0.9398380940988572
628,0.5760983844556624
629,0.9677922390329469
630,0.9305931664454187
631,0.20986127901383173
632,0.9237628354926521
633,0.7967682464919235
634,0.4773591319031955
635,0.39026942197139913
636,0.2297949831909447
637,0.106641932558241
638,0.8833401271560962
639,0.8876895531897747
640,0.20382307489187299
641,0.26779720445190347
642,0.16427981731096
643,0.9460777997095653
644,0.9252395287483185
645,0.6094513796438568
646,0.5366073813585979
647,0.9263333118158122
648,0.24644269421922319
649,0.12849167908380743
650,0.12171560768378166
651,0.12828396109216592
652,0.36259361914498384
653,0.2766039667894293
654,0.17131662616198373
655,0.9663561839061826
656,0.9317987975995417
657,0.13334706622787207
658,0.14968249212972615
659,0.16991041686427544
660,0.9668751252876957
661,0.38394396388634955
662,0.9525984627706162
663,0.7636051948801739
664,0.8568658276591169
665,0.19046596762346332
666,0.8197165085862362
667,0.9317779294174127
668,0.8955360161010256
669,0.9172274326286688
670,0.2865665418390974
671,0.9357295849409852
672,0.27059498680349076
673,0.789518161244925
674,0.09765230844807968
675,0.22349847237559317
676,0.7712120781376448
677,0.22295092516457496
678,0.21688257187422483
679,0.20884918401673608
680,0.6437148023012752
681,0.11798394621738116
682,0.580174303576671
683,0.9621897679328368
684,0.889465534298914
685,0.7832795186315674
686,0.5865381571576483
687,0.5503066482528715
688,0.9072862660325296
689,0.24176999970393356
690,0.8058125298067869
691,0.1831015056366333
692,0.1444576162072946
693,0.9632367854597048
694,0.8484944154956038
695,0.1664448110911798
696,0.9621897679328368
697,0.673059377924184
698,0.7187172947441507
699,0.9668704987192676
700,0.3330979925468434
701,0.18560936861784835
702,0.8891668943175678
703,0.9056660745068232
704,0.4565149716701466
705,0.7794111701730566
706,0.16322289175177385
707,0.9018804146807631
708,0.9261880338816982
709,0.8476682267160369
710,0.9419635628958566
711,0.20320760687791894
712,0.3687297011678202
713,0.9286216499079029
714,0.1618622347583886
715,0.3474857295926122
716,0.45496113117971326
717,0.10217839173260061
718,0.2574847228853132
719,0.9029563414870261
720,0.3538505161259218
721,0.9388302873065105
722,0.9206715601260825
723,0.8130604048756338
724,0.4232771230169008
725,0.931897677818983
726,0.12715148500087925
727,0.38378692792842173
728,0.8856510222434558
729,0.166686075144901
730,0.14668148667724823
731,0.9618711432608898
732,0.6380222210599926
733,0.9547621026642888
734,0.9677922390329469
735,0.129638116911014
736,0.1351482659720263
737,0.4642749578676246
738,0.9090629155936111
739,0.9668704987192676
740,0.2153558007065411
741,0.3312066544819296
742,0.09647148110269088
743,0.9246971376298108
744,0.8535204093445274
745,0.10827950228940712
746,0.15781094154738665
747,0.9668704987192676
748,0.6065489960988367
749,0.9677922390329469
750,0.6930746273943085
751,0.09986424021707287
752,0.13756339541445892
753,0.5520634700686213
754,0.40501812581711
755,0.7867107355562817
756,0.14154062887777075
757,0.28951234129579645
758,0.7332897882896969
759,0.908999302765213
760,0.9485958779351763
761,0.7855817460262052
762,0.9616056732344272
763,0.1284015321816785
764,0.11431704542029464
765,0.6101683181225797
766,0.1072359325066073
767,0.7468376762195359
768,0.25737981324579073
769,0.941852525491765
770,0.12802964905161793
771,0.2818635166583587
772,0.2603774043576424
773,0.4715919288332594
774,0.13175209733272317
775,0.18230661790217648
776,0.200071045897494
777,0.2574064550895611
778,0.6308453338100084
779,0.22188197918359923
780,0.19916102974170008
781,0.17881368615338294
